chromosome	start	end	width	peak.location	chip	peak.location.new	target.ensembl.id	target.gene.name	distance.to.gene	Huvec.cFos	Huvec.cFos.ChIP	Huvec.cJun	Huvec.cJun.ChIP	HUVEC_p65_TNF30.all	HUVEC_p65_TNF30.all.ChIP	HUVEC_p65_TNF30.with	HUVEC_p65_TNF30.with.ChIP	HUVEC_p65_TNF30.without	HUVEC_p65_TNF30.without.ChIP	hikackedEnhancers_hg18	hikackedEnhancers_hg18.ChIP
chr1	229623528	229625093	1566	229624556	56	229624556	ENSG00000135766	EGLN1	2857	FALSE	NA	FALSE	NA	TRUE	21	FALSE	NA	TRUE	21	FALSE	NA
chr1	232810721	232812939	2219	232811089	56	232811089	ENSG00000168264	IRF2BP2	805	TRUE	53	TRUE	45	TRUE	29	TRUE	29	FALSE	NA	TRUE	189
chr1	245560793	245562629	1837	245561977	56	245561977	ENSG00000162714	ZNF496	-309	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	1829787	1831423	1637	1830245	56	1830245	ENSG00000169885	CALML6	5881	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	7753664	7754478	815	7754102	56	7754102	ENSG00000049245	VAMP3	-186	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	9216901	9217966	1066	9217753	56	9217753	ENSG00000049239	H6PD	-303	FALSE	NA	FALSE	NA	TRUE	21	TRUE	21	FALSE	NA	TRUE	25
chr1	9521892	9522958	1067	9522442	56	9522442	ENSG00000171612	SLC25A33	-327	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	3702167	3703044	878	3702639	55	3702639	ENSG00000130764	LRRC47	289	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	6536577	6537333	757	6537013	55	6537013	ENSG00000162408	NOL9	155	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	9805718	9807211	1494	9806330	55	9806330	ENSG00000171603	CLSTN1	807	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	26309938	26311692	1755	26310577	55	26310577	ENSG00000175087	PDIK1L	336	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	35506885	35507556	672	35507093	55	35507093	ENSG00000146463	ZMYM4	62	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	42618563	42619663	1101	42619105	55	42619105	ENSG00000177181	RIMKLA	-41	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	68071003	68072256	1254	68071789	55	68071789	ENSG00000172380	GNG12	-59	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	82039696	82040731	1036	82040426	55	82040426	ENSG00000215875	AL358939.9	-79814	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	93199002	93200347	1346	93199325	55	93199325	ENSG00000154511	FAM69A	286	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	147842290	147843055	766	147842801	55	147842801	ENSG00000213223	AL451058.16-1	-23174	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	198974817	198975649	833	198975365	55	198975365	ENSG00000118200	CAMSAP1L1	-56	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	199774477	199775423	947	199775043	55	199775043	ENSG00000218820	RP11-134G8.6	-19236	FALSE	NA	FALSE	NA	TRUE	44	TRUE	44	FALSE	NA	TRUE	118
chr1	224661879	224663021	1143	224662446	55	224662446	ENSG00000143799	PARP1	-47	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	226200931	226202928	1998	226202034	55	226202034	ENSG00000143816	WNT9A	188	TRUE	38	TRUE	34	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	244953473	244954755	1283	244954198	55	244954198	ENSG00000143653	SCCPDH	-197	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	2312197	2313750	1554	2313334	55	2313334	ENSG00000157916	RER1	-260	FALSE	NA	FALSE	NA	TRUE	25	FALSE	NA	TRUE	25	TRUE	46
chr1	8860583	8862132	1550	8861883	55	8861883	ENSG00000074800	ENO1	-516	TRUE	52	TRUE	37	TRUE	30	TRUE	30	FALSE	NA	TRUE	112
chr1	16890995	16893642	2648	16892508	55	16892508	ENSG00000157819	AL021920.1-1	-7371	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	16947752	16948669	918	16948114	55	16948114	ENSG00000216773	RP1-163M9.5	1201	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	47675082	47677853	2772	47675700	55	47675700	ENSG00000186564	FOXD2	-1424	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	93022528	93023403	876	93022898	55	93022898	ENSG00000067208	EVI5	7651	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	233556852	233558125	1274	233557256	55	233557256	ENSG00000054267	ARID4B	899	FALSE	NA	FALSE	NA	TRUE	20	FALSE	NA	TRUE	20	FALSE	NA
chr1	227544395	227545773	1379	227544593	55	227544593	ENSG00000154429	C1orf96	765	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	1699130	1700498	1369	1699675	54	1699675	ENSG00000008130	NADK	1693	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	17636737	17638039	1303	17637444	54	17637444	ENSG00000179051	RCC2	1363	FALSE	NA	FALSE	NA	TRUE	29	TRUE	29	FALSE	NA	FALSE	NA
chr1	25628953	25629629	677	25629202	54	25629202	ENSG00000188672	RHCE	68	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	26728400	26729310	911	26728708	54	26728708	ENSG00000117676	RPS6KA1	128	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	27192671	27193872	1202	27193259	54	27193259	ENSG00000204157	TRNP1	-477	FALSE	NA	FALSE	NA	TRUE	20	FALSE	NA	TRUE	20	FALSE	NA
chr1	87573400	87574024	625	87573733	54	87573733	ENSG00000143013	LMO4	-6994	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	210672608	210673462	855	210672903	54	210672903	ENSG00000117691	NENF	0	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	218988257	218988911	655	218988585	54	218988585	ENSG00000117791	MOSC2	-351	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	226419748	226420784	1037	226420231	54	226420231	ENSG00000181873	C1orf69	-92	FALSE	NA	TRUE	63	TRUE	27	FALSE	NA	TRUE	27	TRUE	183
chr1	227473151	227474092	942	227473762	54	227473762	ENSG00000177788	AL162595.17-2	207	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	52964603	52965228	626	52964840	54	52964840	ENSG00000162378	ZYG11B	-71	TRUE	25	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	143750722	143751584	863	143751297	54	143751297	ENSG00000178104	PDE4DIP	36255	FALSE	NA	FALSE	NA	TRUE	20	TRUE	20	FALSE	NA	TRUE	21
chr1	3530671	3532181	1511	3531454	53	3531454	ENSG00000158109	TPRG1L	-38	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	6607558	6608467	910	6608007	53	6608007	ENSG00000041988	THAP3	-494	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	6766822	6767719	898	6767386	53	6767386	ENSG00000171735	CAMTA1	585	TRUE	52	TRUE	46	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	9164535	9166204	1670	9165744	53	9165744	ENSG00000207865	hsa-mir-34a	-31321	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	19510671	19511884	1214	19511091	53	19511091	ENSG00000053371	AKR7A2	136	TRUE	27	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	20081318	20082205	888	20081775	53	20081775	ENSG00000169914	OTUD3	-300	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	20684231	20686182	1952	20684855	53	20684855	ENSG00000162545	CAMK2N1	460	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	22135854	22137010	1157	22136133	53	22136133	ENSG00000142798	HSPG2	164	FALSE	NA	FALSE	NA	TRUE	21	FALSE	NA	TRUE	21	TRUE	165
chr1	32417710	32418485	776	32418143	53	32418143	ENSG00000084652	TXLNA	-269	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	32940535	32941572	1038	32940858	53	32940858	ENSG00000162520	SYNC	449	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	41099288	41100869	1582	41100277	53	41100277	ENSG00000179862	CITED4	348	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	85438647	85440397	1751	85439133	53	85439133	ENSG00000097096	SYDE2	862	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	89870828	89871924	1097	89871184	53	89871184	ENSG00000171488	LRRC8C	58	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	142123063	142123548	486	142123356	53	142123356	ENSG00000219025	BX571672.8	-36010	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	146542717	146543463	747	146543265	53	146543265	ENSG00000220674	RP11-289I10.2	16697	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	152564450	152565267	818	152564764	53	152564764	ENSG00000143515	ATP8B2	-110	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	152567552	152568297	746	152567818	53	152567818	ENSG00000143515	ATP8B2	-3164	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	223906773	223908365	1593	223907373	53	223907373	ENSG00000154380	ENAH	95	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	243092767	243094762	1996	243093171	53	243093171	ENSG00000153187	HNRNPU	1279	FALSE	NA	FALSE	NA	TRUE	25	FALSE	NA	TRUE	25	FALSE	NA
chr1	32251757	32252692	936	32252378	53	32252378	ENSG00000121774	KHDRBS1	-300	FALSE	NA	FALSE	NA	TRUE	38	TRUE	38	FALSE	NA	FALSE	NA
chr1	114273532	114274449	918	114273877	53	114273877	ENSG00000118655	DCLRE1B	-24316	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	144188353	144188921	569	144188648	53	144188648	ENSG00000152022	LIX1L	-132	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	142535854	142536626	773	142536354	53	142536354	ENSG00000215863	BX284650.8-1	-419	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	36
chr1	13948045	13949222	1178	13948305	52	13948305	ENSG00000116731	PRDM2	-48983	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	16697589	16698717	1129	16698034	52	16698034	ENSG00000080947	CROCCL2	-6343	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	17159723	17160548	826	17160059	52	17160059	ENSG00000117122	MFAP2	19701	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	19101201	19101820	620	19101549	52	19101549	ENSG00000159423	ALDH4A1	110	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	25742322	25743384	1063	25742916	52	25742916	ENSG00000157978	LDLRAP1	-253	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	32573339	32575016	1678	32573963	52	32573963	ENSG00000175130	MARCKSL1	458	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	32738475	32739360	886	32739011	52	32739011	ENSG00000215897	AL033529.25	-30198	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	39729157	39730796	1640	39729761	52	39729761	ENSG00000183682	BMP8A	144	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	40139079	40140740	1662	40140078	52	40140078	ENSG00000116990	MYCL1	196	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	45038275	45039275	1001	45038774	52	45038774	ENSG00000173846	PLK3	-151	FALSE	NA	FALSE	NA	TRUE	29	FALSE	NA	TRUE	29	FALSE	NA
chr1	200124304	200124906	603	200124716	52	200124716	ENSG00000198892	SHISA4	-61	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	202308901	202309733	833	202309271	52	202309271	ENSG00000143842	SOX13	-405	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	51
chr1	206483040	206484689	1650	206483484	52	206483484	ENSG00000076356	PLXNA2	804	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	228269028	228270815	1788	228269350	52	228269350	ENSG00000143641	GALNT2	229	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	20985302	20986675	1374	20986280	52	20986280	ENSG00000127483	HP1BP3	-512	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	23218427	23219364	938	23218719	52	23218719	ENSG00000004487	AOF2	-186	FALSE	NA	FALSE	NA	TRUE	23	FALSE	NA	TRUE	23	FALSE	NA
chr1	36045903	36047023	1121	36046645	52	36046645	ENSG00000134698	EIF2C4	-230	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	218767951	218769036	1086	218768199	52	218768199	ENSG00000116141	MARK1	-8	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	231529325	231531267	1943	231531051	52	231531051	ENSG00000143674	MAP3K19	-914	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	1811173	1813235	2063	1812085	51	1812085	ENSG00000078369	GNB1	270	FALSE	NA	FALSE	NA	TRUE	45	TRUE	45	FALSE	NA	FALSE	NA
chr1	2148005	2149407	1403	2148599	51	2148599	ENSG00000157933	SKI	1395	FALSE	NA	FALSE	NA	TRUE	23	TRUE	23	FALSE	NA	TRUE	167
chr1	2235522	2237106	1585	2236019	51	2236019	ENSG00000178642	AL513477.21	70697	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	10676235	10678082	1848	10676817	51	10676817	ENSG00000209421	AL139423.25	-77337	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	11636869	11637996	1128	11637559	51	11637559	ENSG00000116661	FBXO2	-233	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	15816261	15817052	792	15816486	51	15816486	ENSG00000197312	DDI2	139	TRUE	44	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	29113318	29114134	817	29113924	51	29113924	ENSG00000159023	EPB41	-27709	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	32589588	32590227	640	32589942	51	32589942	ENSG00000162526	TSSK3	10443	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	33139186	33139951	766	33139551	51	33139551	ENSG00000121900	TMEM54	9721	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	54183582	54185013	1432	54184656	51	54184656	ENSG00000081870	HSPB11	-93	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	115985830	115986980	1151	115986161	51	115986161	ENSG00000173218	VANGL1	-64	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	121071204	121072559	1356	121071457	51	121071457	ENSG00000216725	AL592494.2	-108791	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	152740613	152742778	2166	152741256	51	152741256	ENSG00000169291	SHE	-43	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	178390226	178391223	998	178390492	51	178390492	ENSG00000116260	QSOX1	99	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	209566560	209567341	782	209566787	51	209566787	ENSG00000082512	TRAF5	-207	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	222437238	222438407	1170	222437882	51	222437882	ENSG00000143753	DEGS1	-331	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	224440602	224441441	840	224440839	51	224440839	ENSG00000182827	ACBD3	207	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	226660155	226661181	1027	226660952	51	226660952	ENSG00000154370	TRIM11	188	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	229241632	229242880	1249	229242508	51	229242508	ENSG00000182118	FAM89A	100	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	885693	886927	1235	885927	51	885927	ENSG00000187961	KLHL17	-97	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	8685512	8686279	768	8685864	51	8685864	ENSG00000218821	RP4-633I8.1	47212	FALSE	NA	FALSE	NA	TRUE	23	FALSE	NA	TRUE	23	TRUE	53
chr1	32175731	32176943	1213	32176194	51	32176194	ENSG00000184007	PTP4A2	381	FALSE	NA	FALSE	NA	TRUE	52	TRUE	52	FALSE	NA	TRUE	71
chr1	58814599	58815663	1065	58815374	51	58815374	ENSG00000184292	TACSTD2	659	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	113018953	113019700	748	113019357	51	113019357	ENSG00000155363	MOV10	-725	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	147168205	147169884	1680	147168553	51	147168553	ENSG00000185321	DRD5P2	1033	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	209817675	209819817	2143	209818817	51	209818817	ENSG00000170385	SLC30A1	-95	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	6683780	6685063	1284	6684566	50	6684566	ENSG00000007923	DNAJC11	-106	TRUE	21	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	19842739	19844099	1361	19843260	50	19843260	ENSG00000158747	NBL1	-947	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	32991835	32992588	754	32992180	50	32992180	ENSG00000162522	KIAA1522	-12081	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	109741431	109742460	1030	109741945	50	109741945	ENSG00000134243	SORT1	141	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	113059012	113059745	734	113059320	50	113059320	ENSG00000155367	PPM1J	153	FALSE	NA	FALSE	NA	TRUE	30	TRUE	30	FALSE	NA	FALSE	NA
chr1	113734166	113735501	1336	113735045	50	113735045	ENSG00000081026	MAGI3	-47	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	141895036	141896300	1265	141895246	50	141895246	ENSG00000217764	RP11-423O2.6	-150191	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	166371859	166373079	1221	166372569	50	166372569	ENSG00000143147	GPR161	16145	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	201124177	201125054	878	201124431	50	201124431	ENSG00000183155	RABIF	455	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	204301921	204303055	1135	204302824	50	204302824	ENSG00000196550	FAM72A	1134	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	206108531	206109356	826	206109135	50	206109135	ENSG00000203709	C1orf132	-19	FALSE	NA	FALSE	NA	TRUE	57	TRUE	57	FALSE	NA	TRUE	41
chr1	228627539	228629309	1771	228628730	50	228628730	ENSG00000177614	PGBD5	-632	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	229180400	229181333	934	229180868	50	229180868	ENSG00000143643	TTC13	339	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	245401336	245402128	793	245401629	50	245401629	ENSG00000196418	ZNF124	312	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	1198390	1199968	1579	1198894	50	1198894	ENSG00000160087	UBE2J2	203	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	172257457	172258220	764	172257976	50	172257976	ENSG00000135870	RC3H1	-29143	TRUE	31	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	225572615	225573341	727	225572915	50	225572915	ENSG00000143776	CDC42BPA	-466	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	794857	795554	698	795327	49	795327	ENSG00000217713	RP11-206L10.13	3208	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	848665	851065	2401	849398	49	849398	ENSG00000187634	SAMD11	995	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	7686492	7688544	2053	7687429	49	7687429	ENSG00000049245	VAMP3	66487	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	16856782	16857782	1001	16857472	49	16857472	ENSG00000207513	U1	8558	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	17179384	17180096	713	17179677	49	17179677	ENSG00000117122	MFAP2	83	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	23415826	23416988	1163	23416461	49	23416461	ENSG00000179546	HTR1D	-22652	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	23766362	23767810	1449	23767573	49	23767573	ENSG00000117318	ID3	-9003	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	35429973	35431275	1303	35430562	49	35430562	ENSG00000116560	SFPQ	760	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	36121167	36121638	472	36121440	49	36121440	ENSG00000092847	EIF2C1	-13444	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	43945412	43946417	1006	43945828	49	43945828	ENSG00000126091	ST3GAL3	-23	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	76
chr1	52791592	52792238	647	52791841	49	52791841	ENSG00000134744	ZCCHC11	-510	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	53434823	53435543	721	53435256	49	53435256	ENSG00000157184	CPT2	-567	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	84928222	84929241	1020	84928719	49	84928719	ENSG00000117155	SSX2IP	97	TRUE	29	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	98899546	98900469	924	98899852	49	98899852	ENSG00000162627	SNX7	-51	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	112852750	112853638	889	112852947	49	112852947	ENSG00000134245	WNT2B	-42261	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	141509025	141509515	491	141509216	49	141509216	ENSG00000221652	AL583842.40-5	85832	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	221966491	221967500	1010	221966854	49	221966854	ENSG00000162909	CAPN2	23	TRUE	88	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	23542593	23543428	836	23543032	49	23543032	ENSG00000125944	HNRNPR	408	FALSE	NA	FALSE	NA	TRUE	23	TRUE	23	FALSE	NA	FALSE	NA
chr1	51215653	51216729	1077	51216324	49	51216324	ENSG00000123080	CDKN2C	-17319	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	199742402	199743348	947	199742795	49	199742795	ENSG00000159176	CSRP1	2412	FALSE	NA	FALSE	NA	TRUE	28	TRUE	28	FALSE	NA	TRUE	136
chr1	1331782	1333595	1814	1332814	48	1332814	ENSG00000131586	MRPL20	-290	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	6217991	6219665	1675	6218373	48	6218373	ENSG00000116237	ICMT	258	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	6467672	6468700	1029	6468160	48	6468160	ENSG00000215788	TNFRSF25	-19305	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	7766097	7767703	1607	7766971	48	7766971	ENSG00000049246	PER3	-4	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr1	22341225	22342922	1698	22341666	48	22341666	ENSG00000162552	WNT4	440	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
